name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,5804,,2787,747,1,25.166031811288036,2,59,,connector,20,"LINESTRING (-111.9258497949478 33.42358046811401, -111.9255916 33.4235113)",all,1
,5805,,747,2787,1,25.166031811288036,2,59,,connector,20,"LINESTRING (-111.9255916 33.4235113, -111.9258497949478 33.42358046811401)",all,1
,5806,,2788,1336,1,50.53572258206283,2,59,,connector,20,"LINESTRING (-111.9234468333613 33.42480247995486, -111.9238414 33.4251157)",all,1
,5807,,1336,2788,1,50.53572258206283,2,59,,connector,20,"LINESTRING (-111.9238414 33.4251157, -111.9234468333613 33.42480247995486)",all,1
,5808,,2789,1828,1,31.395512766428173,2,59,,connector,20,"LINESTRING (-111.9395879249527 33.42405919466315, -111.9398734 33.4239077)",all,1
,5809,,1828,2789,1,31.395512766428173,2,59,,connector,20,"LINESTRING (-111.9398734 33.4239077, -111.9395879249527 33.42405919466315)",all,1
,5810,,2790,1825,1,37.228734065777985,2,59,,connector,20,"LINESTRING (-111.9395472870327 33.42466143740126, -111.9398678 33.4244601)",all,1
,5811,,1825,2790,1,37.228734065777985,2,59,,connector,20,"LINESTRING (-111.9398678 33.4244601, -111.9395472870327 33.42466143740126)",all,1
,5812,,2791,1800,1,27.63498821467716,2,59,,connector,20,"LINESTRING (-111.93963639208 33.42520426487548, -111.9398423 33.4253838)",all,1
,5813,,1800,2791,1,27.63498821467716,2,59,,connector,20,"LINESTRING (-111.9398423 33.4253838, -111.93963639208 33.42520426487548)",all,1
,5814,,2792,2309,1,31.87901134422027,2,59,,connector,20,"LINESTRING (-111.9403502618911 33.42488971028435, -111.9406137 33.4250737)",all,1
,5815,,2309,2792,1,31.87901134422027,2,59,,connector,20,"LINESTRING (-111.9406137 33.4250737, -111.9403502618911 33.42488971028435)",all,1
,5816,,2793,2309,1,27.672251891840265,2,59,,connector,20,"LINESTRING (-111.9408994949613 33.42514467708774, -111.9406137 33.4250737)",all,1
,5817,,2309,2793,1,27.672251891840265,2,59,,connector,20,"LINESTRING (-111.9406137 33.4250737, -111.9408994949613 33.42514467708774)",all,1
,5818,,2794,2288,1,34.103092282594005,2,59,,connector,20,"LINESTRING (-111.9409801865749 33.42454722503213, -111.9407083 33.4243409)",all,1
,5819,,2288,2794,1,34.103092282594005,2,59,,connector,20,"LINESTRING (-111.9407083 33.4243409, -111.9409801865749 33.42454722503213)",all,1
,5820,,2795,214,1,11.64767453757025,2,59,,connector,20,"LINESTRING (-111.94152515 33.4300788, -111.94142 33.430136)",all,1
,5821,,214,2795,1,11.64767453757025,2,59,,connector,20,"LINESTRING (-111.94142 33.430136, -111.94152515 33.4300788)",all,1
,5822,,2796,2061,1,35.14552714297422,2,59,,connector,20,"LINESTRING (-111.9257678084079 33.41761738814682, -111.9260865 33.4177881)",all,1
,5823,,2061,2796,1,35.14552714297422,2,59,,connector,20,"LINESTRING (-111.9260865 33.4177881, -111.9257678084079 33.41761738814682)",all,1
,5824,,2797,615,1,32.881872322103106,2,59,,connector,20,"LINESTRING (-111.92595705 33.417467, -111.9263 33.4175412)",all,1
,5825,,615,2797,1,32.881872322103106,2,59,,connector,20,"LINESTRING (-111.9263 33.4175412, -111.92595705 33.417467)",all,1
,5826,,2798,731,1,27.910178154020375,2,59,,connector,20,"LINESTRING (-111.9254690153429 33.41742396676034, -111.9256679 33.4172357)",all,1
,5827,,731,2798,1,27.910178154020375,2,59,,connector,20,"LINESTRING (-111.9256679 33.4172357, -111.9254690153429 33.41742396676034)",all,1
,5828,,2799,471,1,17.341095654448885,2,59,,connector,20,"LINESTRING (-111.9248578002092 33.41758800341271, -111.9247803 33.4174461)",all,1
,5829,,471,2799,1,17.341095654448885,2,59,,connector,20,"LINESTRING (-111.9247803 33.4174461, -111.9248578002092 33.41758800341271)",all,1
,5830,,2800,2063,1,30.188281180920516,2,59,,connector,20,"LINESTRING (-111.9251063892578 33.41716326971559, -111.9249002 33.4169533)",all,1
,5831,,2063,2800,1,30.188281180920516,2,59,,connector,20,"LINESTRING (-111.9249002 33.4169533, -111.9251063892578 33.41716326971559)",all,1
,5832,,2801,2068,1,39.467373431683214,2,59,,connector,20,"LINESTRING (-111.9245326425642 33.41715219332426, -111.9245051 33.416798)",all,1
,5833,,2068,2801,1,39.467373431683214,2,59,,connector,20,"LINESTRING (-111.9245051 33.416798, -111.9245326425642 33.41715219332426)",all,1
,5834,,2802,2188,1,7.831200453889163,2,59,,connector,20,"LINESTRING (-111.9259121808681 33.42166038509689, -111.9259962 33.4216669)",all,1
,5835,,2188,2802,1,7.831200453889163,2,59,,connector,20,"LINESTRING (-111.9259962 33.4216669, -111.9259121808681 33.42166038509689)",all,1
,5836,,2803,2140,1,18.18079743227557,2,59,,connector,20,"LINESTRING (-111.9258381738325 33.42135600880316, -111.926034 33.4213604)",all,1
,5837,,2140,2803,1,18.18079743227557,2,59,,connector,20,"LINESTRING (-111.926034 33.4213604, -111.9258381738325 33.42135600880316)",all,1
,5838,,2804,2143,1,24.596106514952663,2,59,,connector,20,"LINESTRING (-111.9255109790111 33.42166840766332, -111.925776 33.4216691)",all,1
,5839,,2143,2804,1,24.596106514952663,2,59,,connector,20,"LINESTRING (-111.925776 33.4216691, -111.9255109790111 33.42166840766332)",all,1
,5840,,2805,483,1,40.51136484116943,2,59,,connector,20,"LINESTRING (-111.9252186 33.42165295, -111.924881 33.4218839)",all,1
,5841,,483,2805,1,40.51136484116943,2,59,,connector,20,"LINESTRING (-111.924881 33.4218839, -111.9252186 33.42165295)",all,1
,5842,,2806,482,1,26.423559667808256,2,59,,connector,20,"LINESTRING (-111.9252260468997 33.42141518468693, -111.9250879 33.4212074)",all,1
,5843,,482,2806,1,26.423559667808256,2,59,,connector,20,"LINESTRING (-111.9250879 33.4212074, -111.9252260468997 33.42141518468693)",all,1
,5844,,2807,485,1,26.512560534557913,2,59,,connector,20,"LINESTRING (-111.9243397886793 33.42168110826584, -111.9240906 33.4217977)",all,1
,5845,,485,2807,1,26.512560534557913,2,59,,connector,20,"LINESTRING (-111.9240906 33.4217977, -111.9243397886793 33.42168110826584)",all,1
,5846,,2808,1906,1,14.826039571267232,2,59,,connector,20,"LINESTRING (-111.9242345787822 33.42123223502384, -111.9240922 33.4212927)",all,1
,5847,,1906,2808,1,14.826039571267232,2,59,,connector,20,"LINESTRING (-111.9240922 33.4212927, -111.9242345787822 33.42123223502384)",all,1
,5848,,2809,727,1,12.539076142922092,2,59,,connector,20,"LINESTRING (-111.92496695 33.4194331, -111.9248616 33.4195037)",all,1
,5849,,727,2809,1,12.539076142922092,2,59,,connector,20,"LINESTRING (-111.9248616 33.4195037, -111.92496695 33.4194331)",all,1
,5850,,2810,495,1,62.273619416084415,2,59,,connector,20,"LINESTRING (-111.923255738385 33.41889388277133, -111.9232354 33.4183341)",all,1
,5851,,495,2810,1,62.273619416084415,2,59,,connector,20,"LINESTRING (-111.9232354 33.4183341, -111.923255738385 33.41889388277133)",all,1
,5852,,2811,491,1,58.66978134824368,2,59,,connector,20,"LINESTRING (-111.9225810393382 33.4193681017292, -111.9219521 33.4194212)",all,1
,5853,,491,2811,1,58.66978134824368,2,59,,connector,20,"LINESTRING (-111.9219521 33.4194212, -111.9225810393382 33.4193681017292)",all,1
,5854,,2812,2321,1,75.86205437790657,2,59,,connector,20,"LINESTRING (-111.9229863237373 33.41915817387375, -111.9232379 33.4198073)",all,1
,5855,,2321,2812,1,75.86205437790657,2,59,,connector,20,"LINESTRING (-111.9232379 33.4198073, -111.9229863237373 33.41915817387375)",all,1
,5856,,2813,491,1,73.68584290971303,2,59,,connector,20,"LINESTRING (-111.9227267560291 33.41927602860028, -111.9219521 33.4194212)",all,1
,5857,,491,2813,1,73.68584290971303,2,59,,connector,20,"LINESTRING (-111.9219521 33.4194212, -111.9227267560291 33.41927602860028)",all,1
,5858,,2814,491,1,76.63205130122994,2,59,,connector,20,"LINESTRING (-111.9226000288308 33.41899401606358, -111.9219521 33.4194212)",all,1
,5859,,491,2814,1,76.63205130122994,2,59,,connector,20,"LINESTRING (-111.9219521 33.4194212, -111.9226000288308 33.41899401606358)",all,1
,5860,,2815,495,1,13.953662677817805,2,59,,connector,20,"LINESTRING (-111.9232999091895 33.4184474496469, -111.9232354 33.4183341)",all,1
,5861,,495,2815,1,13.953662677817805,2,59,,connector,20,"LINESTRING (-111.9232354 33.4183341, -111.9232999091895 33.4184474496469)",all,1
,5862,,2816,2320,1,60.43733228275874,2,59,,connector,20,"LINESTRING (-111.9237472385641 33.42015833864183, -111.9231271 33.4203242)",all,1
,5863,,2320,2816,1,60.43733228275874,2,59,,connector,20,"LINESTRING (-111.9231271 33.4203242, -111.9237472385641 33.42015833864183)",all,1
,5864,,2817,493,1,42.26603453606265,2,59,,connector,20,"LINESTRING (-111.9225634 33.4199575, -111.9228355 33.4202623)",all,1
,5865,,493,2817,1,42.26603453606265,2,59,,connector,20,"LINESTRING (-111.9228355 33.4202623, -111.9225634 33.4199575)",all,1
,5866,,2818,494,1,35.36277413976748,2,59,,connector,20,"LINESTRING (-111.9217629 33.41985065, -111.9213844 33.4198141)",all,1
,5867,,494,2818,1,35.36277413976748,2,59,,connector,20,"LINESTRING (-111.9213844 33.4198141, -111.9217629 33.41985065)",all,1
,5868,,2819,491,1,31.887795989692858,2,59,,connector,20,"LINESTRING (-111.9217223548283 33.41963443147744, -111.9219521 33.4194212)",all,1
,5869,,491,2819,1,31.887795989692858,2,59,,connector,20,"LINESTRING (-111.9219521 33.4194212, -111.9217223548283 33.41963443147744)",all,1
,5870,,2820,491,1,38.565828697118256,2,59,,connector,20,"LINESTRING (-111.9221740947994 33.41971438797634, -111.9219521 33.4194212)",all,1
,5871,,491,2820,1,38.565828697118256,2,59,,connector,20,"LINESTRING (-111.9219521 33.4194212, -111.9221740947994 33.41971438797634)",all,1
,5872,,2821,493,1,57.27925661402021,2,59,,connector,20,"LINESTRING (-111.9225786644171 33.41979389917522, -111.9228355 33.4202623)",all,1
,5873,,493,2821,1,57.27925661402021,2,59,,connector,20,"LINESTRING (-111.9228355 33.4202623, -111.9225786644171 33.41979389917522)",all,1
,5874,,2822,1868,1,24.767600769274974,2,59,,connector,20,"LINESTRING (-111.9396447725402 33.42575914692494, -111.9398431 33.4256101)",all,1
,5875,,1868,2822,1,24.767600769274974,2,59,,connector,20,"LINESTRING (-111.9398431 33.4256101, -111.9396447725402 33.42575914692494)",all,1
,5876,,2823,1778,1,22.815942665454905,2,59,,connector,20,"LINESTRING (-111.9266251834322 33.41563174632215, -111.9268642 33.4156797)",all,1
,5877,,1778,2823,1,22.815942665454905,2,59,,connector,20,"LINESTRING (-111.9268642 33.4156797, -111.9266251834322 33.41563174632215)",all,1
,5878,,2824,613,1,31.155116904168644,2,59,,connector,20,"LINESTRING (-111.9266403631911 33.41634263996445, -111.9263066 33.4163725)",all,1
,5879,,613,2824,1,31.155116904168644,2,59,,connector,20,"LINESTRING (-111.9263066 33.4163725, -111.9266403631911 33.41634263996445)",all,1
,5880,,2825,2353,1,21.637415113995193,2,59,,connector,20,"LINESTRING (-111.9269932397962 33.41626725675707, -111.9271532 33.4161257)",all,1
,5881,,2353,2825,1,21.637415113995193,2,59,,connector,20,"LINESTRING (-111.9271532 33.4161257, -111.9269932397962 33.41626725675707)",all,1
,5882,,2826,2236,1,28.08697749262605,2,59,,connector,20,"LINESTRING (-111.9370621433475 33.42404040294766, -111.9370272 33.4237895)",all,1
,5883,,2236,2826,1,28.08697749262605,2,59,,connector,20,"LINESTRING (-111.9370272 33.4237895, -111.9370621433475 33.42404040294766)",all,1
,5884,,2827,507,1,40.02367025979574,2,59,,connector,20,"LINESTRING (-111.9331489703466 33.41682015655091, -111.9328964 33.4171119)",all,1
,5885,,507,2827,1,40.02367025979574,2,59,,connector,20,"LINESTRING (-111.9328964 33.4171119, -111.9331489703466 33.41682015655091)",all,1
,5886,,2828,915,1,14.022142844687785,2,59,,connector,20,"LINESTRING (-111.9272208609065 33.41936155826629, -111.9272473 33.4192374)",all,1
,5887,,915,2828,1,14.022142844687785,2,59,,connector,20,"LINESTRING (-111.9272473 33.4192374, -111.9272208609065 33.41936155826629)",all,1
,5888,,2829,1894,1,30.648501770032603,2,59,,connector,20,"LINESTRING (-111.930074174916 33.41779373994098, -111.9300658 33.4175182)",all,1
,5889,,1894,2829,1,30.648501770032603,2,59,,connector,20,"LINESTRING (-111.9300658 33.4175182, -111.930074174916 33.41779373994098)",all,1
,5890,,2830,153,1,62.312666214843844,2,59,,connector,20,"LINESTRING (-111.9340229348953 33.41528487166738, -111.9346659 33.4151236)",all,1
,5891,,153,2830,1,62.312666214843844,2,59,,connector,20,"LINESTRING (-111.9346659 33.4151236, -111.9340229348953 33.41528487166738)",all,1
,5892,,2831,2349,1,25.609060219876238,2,59,,connector,20,"LINESTRING (-111.9340322670699 33.4157806808104, -111.934241 33.4159313)",all,1
,5893,,2349,2831,1,25.609060219876238,2,59,,connector,20,"LINESTRING (-111.934241 33.4159313, -111.9340322670699 33.4157806808104)",all,1
,5894,,2832,289,1,38.75727422076663,2,59,,connector,20,"LINESTRING (-111.9275440111399 33.41744417486011, -111.92796 33.4174137)",all,1
,5895,,289,2832,1,38.75727422076663,2,59,,connector,20,"LINESTRING (-111.92796 33.4174137, -111.9275440111399 33.41744417486011)",all,1
,5896,,2833,648,1,32.42085439485146,2,59,,connector,20,"LINESTRING (-111.9269101767003 33.41767215204447, -111.9266248 33.4178403)",all,1
,5897,,648,2833,1,32.42085439485146,2,59,,connector,20,"LINESTRING (-111.9266248 33.4178403, -111.9269101767003 33.41767215204447)",all,1
,5898,,2834,320,1,5.910505399549051,2,59,,connector,20,"LINESTRING (-111.9339996459311 33.42094866992326, -111.934004 33.4210017)",all,1
,5899,,320,2834,1,5.910505399549051,2,59,,connector,20,"LINESTRING (-111.934004 33.4210017, -111.9339996459311 33.42094866992326)",all,1
,5900,,2835,955,1,29.9834296358121,2,59,,connector,20,"LINESTRING (-111.9297048377413 33.42471484090676, -111.9299939 33.4245944)",all,1
,5901,,955,2835,1,29.9834296358121,2,59,,connector,20,"LINESTRING (-111.9299939 33.4245944, -111.9297048377413 33.42471484090676)",all,1
,5902,,2836,1597,1,19.25430458641087,2,59,,connector,20,"LINESTRING (-111.9215581750328 33.42313805425778, -111.9217417 33.4230573)",all,1
,5903,,1597,2836,1,19.25430458641087,2,59,,connector,20,"LINESTRING (-111.9217417 33.4230573, -111.9215581750328 33.42313805425778)",all,1
,5904,,2837,1597,1,21.03291126551585,2,59,,connector,20,"LINESTRING (-111.9215438755019 33.42296500769838, -111.9217417 33.4230573)",all,1
,5905,,1597,2837,1,21.03291126551585,2,59,,connector,20,"LINESTRING (-111.9217417 33.4230573, -111.9215438755019 33.42296500769838)",all,1
,5906,,2838,1598,1,28.940394617618274,2,59,,connector,20,"LINESTRING (-111.921447224854 33.42279075184683, -111.9217428 33.4228737)",all,1
,5907,,1598,2838,1,28.940394617618274,2,59,,connector,20,"LINESTRING (-111.9217428 33.4228737, -111.921447224854 33.42279075184683)",all,1
,5908,,2839,1592,1,32.32404451606156,2,59,,connector,20,"LINESTRING (-111.9213964332088 33.42261029489414, -111.9217444 33.4226229)",all,1
,5909,,1592,2839,1,32.32404451606156,2,59,,connector,20,"LINESTRING (-111.9217444 33.4226229, -111.9213964332088 33.42261029489414)",all,1
,5910,,2840,1592,1,42.548065471282854,2,59,,connector,20,"LINESTRING (-111.9213461017086 33.42243341334287, -111.9217444 33.4226229)",all,1
,5911,,1592,2840,1,42.548065471282854,2,59,,connector,20,"LINESTRING (-111.9217444 33.4226229, -111.9213461017086 33.42243341334287)",all,1
,5912,,2841,542,1,28.857042907110603,2,59,,connector,20,"LINESTRING (-111.92040115 33.42243205, -111.9201081 33.4223453)",all,1
,5913,,542,2841,1,28.857042907110603,2,59,,connector,20,"LINESTRING (-111.9201081 33.4223453, -111.92040115 33.42243205)",all,1
,5914,,2842,1573,1,18.528263066602083,2,59,,connector,20,"LINESTRING (-111.92028065 33.42260945, -111.9201089 33.4225245)",all,1
,5915,,1573,2842,1,18.528263066602083,2,59,,connector,20,"LINESTRING (-111.9201089 33.4225245, -111.92028065 33.42260945)",all,1
,5916,,2843,1580,1,13.09200839909446,2,59,,connector,20,"LINESTRING (-111.9202089 33.42278965000001, -111.9201116 33.4227044)",all,1
,5917,,1580,2843,1,13.09200839909446,2,59,,connector,20,"LINESTRING (-111.9201116 33.4227044, -111.9202089 33.42278965000001)",all,1
,5918,,2844,1580,1,13.09200839909446,2,59,,connector,20,"LINESTRING (-111.9202089 33.42278965000001, -111.9201116 33.4227044)",all,1
,5919,,1580,2844,1,13.09200839909446,2,59,,connector,20,"LINESTRING (-111.9201116 33.4227044, -111.9202089 33.42278965000001)",all,1
,5920,,2845,1574,1,23.743698411165244,2,59,,connector,20,"LINESTRING (-111.9199911237304 33.42296538057483, -111.9197602 33.4230573)",all,1
,5921,,1574,2845,1,23.743698411165244,2,59,,connector,20,"LINESTRING (-111.9197602 33.4230573, -111.9199911237304 33.42296538057483)",all,1
,5922,,2846,1587,1,9.208717379647025,2,59,,connector,20,"LINESTRING (-111.9212418362924 33.42372762467092, -111.92123 33.4236454)",all,1
,5923,,1587,2846,1,9.208717379647025,2,59,,connector,20,"LINESTRING (-111.92123 33.4236454, -111.9212418362924 33.42372762467092)",all,1
,5924,,2847,1589,1,26.02497889608163,2,59,,connector,20,"LINESTRING (-111.9207661343736 33.42356068912701, -111.9210173 33.4234566)",all,1
,5925,,1589,2847,1,26.02497889608163,2,59,,connector,20,"LINESTRING (-111.9210173 33.4234566, -111.9207661343736 33.42356068912701)",all,1
,5926,,2848,311,1,38.4057005232443,2,59,,connector,20,"LINESTRING (-111.9346555246053 33.41838039840996, -111.9350693 33.4183845)",all,1
,5927,,311,2848,1,38.4057005232443,2,59,,connector,20,"LINESTRING (-111.9350693 33.4183845, -111.9346555246053 33.41838039840996)",all,1
,5928,,2849,1684,1,13.580594599643318,2,59,,connector,20,"LINESTRING (-111.935077138233 33.41811027525491, -111.9350638 33.4182319)",all,1
,5929,,1684,2849,1,13.580594599643318,2,59,,connector,20,"LINESTRING (-111.9350638 33.4182319, -111.935077138233 33.41811027525491)",all,1
,5930,,2850,1061,1,28.174109942199443,2,59,,connector,20,"LINESTRING (-111.9287617752134 33.42815905545122, -111.9290651 33.4281698)",all,1
,5931,,1061,2850,1,28.174109942199443,2,59,,connector,20,"LINESTRING (-111.9290651 33.4281698, -111.9287617752134 33.42815905545122)",all,1
,5932,,2851,1002,1,29.656834435904297,2,59,,connector,20,"LINESTRING (-111.929806412831 33.42815367478082, -111.9294869 33.4281484)",all,1
,5933,,1002,2851,1,29.656834435904297,2,59,,connector,20,"LINESTRING (-111.9294869 33.4281484, -111.929806412831 33.42815367478082)",all,1
,5934,,2852,991,1,28.912616861435378,2,59,,connector,20,"LINESTRING (-111.92979425 33.42749449999999, -111.9294828 33.4274878)",all,1
,5935,,991,2852,1,28.912616861435378,2,59,,connector,20,"LINESTRING (-111.9294828 33.4274878, -111.92979425 33.42749449999999)",all,1
,5936,,2853,1051,1,28.107418798793876,2,59,,connector,20,"LINESTRING (-111.9287526751718 33.4274982054553, -111.9290551 33.4274844)",all,1
,5937,,1051,2853,1,28.107418798793876,2,59,,connector,20,"LINESTRING (-111.9290551 33.4274844, -111.9287526751718 33.4274982054553)",all,1
,5938,,2854,587,1,31.556747188159143,2,59,,connector,20,"LINESTRING (-111.9408693726861 33.42166716314975, -111.9407478 33.4219322)",all,1
,5939,,587,2854,1,31.556747188159143,2,59,,connector,20,"LINESTRING (-111.9407478 33.4219322, -111.9408693726861 33.42166716314975)",all,1
,5940,,2855,2447,1,55.52340451205915,2,59,,connector,20,"LINESTRING (-111.9317781180333 33.42977305115765, -111.9320664 33.4293355)",all,1
,5941,,2447,2855,1,55.52340451205915,2,59,,connector,20,"LINESTRING (-111.9320664 33.4293355, -111.9317781180333 33.42977305115765)",all,1
,5942,,2856,1979,1,4.6838497100715175,2,59,,connector,20,"LINESTRING (-111.9187709703913 33.41597579213866, -111.9188175 33.4159921)",all,1
,5943,,1979,2856,1,4.6838497100715175,2,59,,connector,20,"LINESTRING (-111.9188175 33.4159921, -111.9187709703913 33.41597579213866)",all,1
,5944,,2857,1896,1,16.300035870914204,2,59,,connector,20,"LINESTRING (-111.9302112868967 33.42153470240331, -111.9301772 33.4213909)",all,1
,5945,,1896,2857,1,16.300035870914204,2,59,,connector,20,"LINESTRING (-111.9301772 33.4213909, -111.9302112868967 33.42153470240331)",all,1
,5946,,2858,2035,1,14.594828848104754,2,59,,connector,20,"LINESTRING (-111.9430580773471 33.42128541649285, -111.9430346 33.4214152)",all,1
,5947,,2035,2858,1,14.594828848104754,2,59,,connector,20,"LINESTRING (-111.9430346 33.4214152, -111.9430580773471 33.42128541649285)",all,1
,5948,,2859,2035,1,32.297158643586314,2,59,,connector,20,"LINESTRING (-111.9427062567372 33.42151143654656, -111.9430346 33.4214152)",all,1
,5949,,2035,2859,1,32.297158643586314,2,59,,connector,20,"LINESTRING (-111.9430346 33.4214152, -111.9427062567372 33.42151143654656)",all,1
,5950,,2860,2182,1,29.528092509100787,2,59,,connector,20,"LINESTRING (-111.9438608511485 33.42160461183001, -111.9437361 33.4218489)",all,1
,5951,,2182,2860,1,29.528092509100787,2,59,,connector,20,"LINESTRING (-111.9437361 33.4218489, -111.9438608511485 33.42160461183001)",all,1
,5952,,2861,2206,1,34.81328542760043,2,59,,connector,20,"LINESTRING (-111.9403548747394 33.42155813996261, -111.9402342 33.4212617)",all,1
,5953,,2206,2861,1,34.81328542760043,2,59,,connector,20,"LINESTRING (-111.9402342 33.4212617, -111.9403548747394 33.42155813996261)",all,1
,5954,,2862,389,1,61.112276760498325,2,59,,connector,20,"LINESTRING (-111.9416894682781 33.42805713211949, -111.9413318 33.4285186)",all,1
,5955,,389,2862,1,61.112276760498325,2,59,,connector,20,"LINESTRING (-111.9413318 33.4285186, -111.9416894682781 33.42805713211949)",all,1
,5956,,2863,578,1,44.65509113988453,2,59,,connector,20,"LINESTRING (-111.9404138 33.42804875, -111.9399618 33.4281865)",all,1
,5957,,578,2863,1,44.65509113988453,2,59,,connector,20,"LINESTRING (-111.9399618 33.4281865, -111.9404138 33.42804875)",all,1
,5958,,2864,2101,1,7.2830067890958805,2,59,,connector,20,"LINESTRING (-111.9184234367456 33.41613484226029, -111.9183505 33.416159)",all,1
,5959,,2101,2864,1,7.2830067890958805,2,59,,connector,20,"LINESTRING (-111.9183505 33.416159, -111.9184234367456 33.41613484226029)",all,1
,5960,,2865,1977,1,24.57654634999974,2,59,,connector,20,"LINESTRING (-111.9184098909946 33.41541621938217, -111.9181591 33.4153453)",all,1
,5961,,1977,2865,1,24.57654634999974,2,59,,connector,20,"LINESTRING (-111.9181591 33.4153453, -111.9184098909946 33.41541621938217)",all,1
,5962,,2866,1990,1,32.41163565597391,2,59,,connector,20,"LINESTRING (-111.9192530521014 33.41526322783967, -111.9195876 33.4153468)",all,1
,5963,,1990,2866,1,32.41163565597391,2,59,,connector,20,"LINESTRING (-111.9195876 33.4153468, -111.9192530521014 33.41526322783967)",all,1
,5964,,2867,2552,1,48.6310848508843,2,59,,connector,20,"LINESTRING (-111.9384708870887 33.43060110432084, -111.938262 33.4302)",all,1
,5965,,2552,2867,1,48.6310848508843,2,59,,connector,20,"LINESTRING (-111.938262 33.4302, -111.9384708870887 33.43060110432084)",all,1
,5966,,2868,2551,1,28.923174976214767,2,59,,connector,20,"LINESTRING (-111.9395158617929 33.43026799960842, -111.9398167 33.4302)",all,1
,5967,,2551,2868,1,28.923174976214767,2,59,,connector,20,"LINESTRING (-111.9398167 33.4302, -111.9395158617929 33.43026799960842)",all,1
,5968,,2869,2408,1,10.688950756687813,2,59,,connector,20,"LINESTRING (-111.9180454105305 33.41511422496914, -111.9181578 33.4151352)",all,1
,5969,,2408,2869,1,10.688950756687813,2,59,,connector,20,"LINESTRING (-111.9181578 33.4151352, -111.9180454105305 33.41511422496914)",all,1
,5970,,2870,669,1,40.00993219584749,2,59,,connector,20,"LINESTRING (-111.9210932552191 33.41626543439763, -111.9210249 33.4166207)",all,1
,5971,,669,2870,1,40.00993219584749,2,59,,connector,20,"LINESTRING (-111.9210249 33.4166207, -111.9210932552191 33.41626543439763)",all,1
,5972,,2871,2294,1,26.094552007247295,2,59,,connector,20,"LINESTRING (-111.9447300819433 33.42603989356498, -111.9449822 33.4261438)",all,1
,5973,,2294,2871,1,26.094552007247295,2,59,,connector,20,"LINESTRING (-111.9449822 33.4261438, -111.9447300819433 33.42603989356498)",all,1
,5974,,2872,674,1,25.8280147542625,2,59,,connector,20,"LINESTRING (-111.9414221666667 33.4236071, -111.9416982 33.4236367)",all,1
,5975,,674,2872,1,25.8280147542625,2,59,,connector,20,"LINESTRING (-111.9416982 33.4236367, -111.9414221666667 33.4236071)",all,1
,5976,,2873,673,1,51.48409145360324,2,59,,connector,20,"LINESTRING (-111.9409009569231 33.42385544914964, -111.9414555 33.4238427)",all,1
,5977,,673,2873,1,51.48409145360324,2,59,,connector,20,"LINESTRING (-111.9414555 33.4238427, -111.9409009569231 33.42385544914964)",all,1
,5978,,2874,569,1,37.79688099522666,2,59,,connector,20,"LINESTRING (-111.9404718001963 33.42344067255376, -111.9400646 33.4234469)",all,1
,5979,,569,2874,1,37.79688099522666,2,59,,connector,20,"LINESTRING (-111.9400646 33.4234469, -111.9404718001963 33.42344067255376)",all,1
,5980,,2875,570,1,36.5783679454829,2,59,,connector,20,"LINESTRING (-111.9402819596287 33.42382327389784, -111.9399588 33.4240116)",all,1
,5981,,570,2875,1,36.5783679454829,2,59,,connector,20,"LINESTRING (-111.9399588 33.4240116, -111.9402819596287 33.42382327389784)",all,1
,5982,,2876,2288,1,25.172639006406406,2,59,,connector,20,"LINESTRING (-111.9405759779581 33.42414328240312, -111.9407083 33.4243409)",all,1
,5983,,2288,2876,1,25.172639006406406,2,59,,connector,20,"LINESTRING (-111.9407083 33.4243409, -111.9405759779581 33.42414328240312)",all,1
,5984,,2877,587,1,58.39902262587438,2,59,,connector,20,"LINESTRING (-111.9408927811122 33.42244326487203, -111.9407478 33.4219322)",all,1
,5985,,587,2877,1,58.39902262587438,2,59,,connector,20,"LINESTRING (-111.9407478 33.4219322, -111.9408927811122 33.42244326487203)",all,1
,5986,,2878,568,1,36.95966159566896,2,59,,connector,20,"LINESTRING (-111.9403860028596 33.42273406936071, -111.9400741 33.4225274)",all,1
,5987,,568,2878,1,36.95966159566896,2,59,,connector,20,"LINESTRING (-111.9400741 33.4225274, -111.9403860028596 33.42273406936071)",all,1
,5988,,2879,629,1,5.723264401457892,2,59,,connector,20,"LINESTRING (-111.9389689537746 33.42022540660363, -111.938929 33.4201862)",all,1
,5989,,629,2879,1,5.723264401457892,2,59,,connector,20,"LINESTRING (-111.938929 33.4201862, -111.9389689537746 33.42022540660363)",all,1
,5990,,2880,1143,1,34.83623612273481,2,59,,connector,20,"LINESTRING (-111.9357481592081 33.42155512195088, -111.9356504 33.4218576)",all,1
,5991,,1143,2880,1,34.83623612273481,2,59,,connector,20,"LINESTRING (-111.9356504 33.4218576, -111.9357481592081 33.42155512195088)",all,1
,5992,,2881,714,1,17.48259662511048,2,59,,connector,20,"LINESTRING (-111.9258557532524 33.41712826370374, -111.9260441 33.4171261)",all,1
,5993,,714,2881,1,17.48259662511048,2,59,,connector,20,"LINESTRING (-111.9260441 33.4171261, -111.9258557532524 33.41712826370374)",all,1
,5994,,2882,719,1,19.69377028999143,2,59,,connector,20,"LINESTRING (-111.9259024583862 33.41629325712704, -111.9261019 33.4162328)",all,1
